0,representar,5,5,2,numero,0.489487942774,sumar,0.00855033250991,,,1
0,representar,3,4,D,letra,1.00272236252,,,representar,0.104729774408,1
0,representar,1,5,C,letra,0.488368036109,sumar,1.25289350131,,,1
0,representar,1,2,3,numero,0.655622282531,sumar,0.456570012029,,,1
0,sumar,3,3,6,numero,0.51439057407,sumar,0.651858928031,,,1
0,sumar,1,4,5,numero,0.558401093469,,,representar,0.239332285011,1
0,representar,1,3,A,letra,0.799557474558,,,representar,0.129813267151,1
0,representar,1,3,2,numero,0.557706343592,,,representar,0.951818338013,1
0,sumar,4,1,2,numero,0.747946617543,,,par,0.0695901542204,1
0,representar,2,4,6,numero,0.666703166207,,,,,1
0,sumar,4,2,6,numero,0.544683936052,,,,,1
0,sumar,2,1,3,numero,0.515168769518,sumar,0.970056278515,,,1
0,representar,3,3,A,letra,0.617472582846,,,representar,0.332460868405,1
0,representar,1,3,4,numero,0.564572662697,,,representar,0.877957737306,1
0,representar,4,5,3,numero,0.491888228338,,,par,0.0671940221218,1
0,sumar,2,3,A,letra,0.491380381281,,,par,0.466165867751,1
0,sumar,4,4,2,numero,0.572888894705,sumar,0.551890456001,,,1
0,representar,2,1,A,letra,0.757856620941,,,par,0.607905423385,1
0,sumar,5,4,C,letra,0.605709409458,,,,,1
0,sumar,4,2,A,letra,0.849939681357,,,par,0.486200341024,1
0,sumar,4,1,5,numero,0.553567672963,sumar,0.621801931993,,,1
0,sumar,2,1,5,numero,0.472843773779,sumar,0.0623334158445,,,1
0,representar,1,3,4,numero,0.600067587104,,,,,1
0,sumar,3,1,2,numero,0.504036157159,sumar,0.690735094482,,,1
0,representar,2,4,1,numero,0.941778069013,sumar,0.853001111886,,,1
0,sumar,3,4,5,numero,0.660977143096,,,representar,0.234405979398,1
0,representar,2,5,B,letra,0.386201284942,,,par,0.632240549545,1
0,sumar,4,2,1,numero,0.516969077988,,,par,0.445750037325,1
0,sumar,3,3,C,letra,0.692976795719,sumar,0.765967071173,,,1
0,sumar,4,3,C,letra,0.542151119444,,,,,1
0,sumar,4,5,A,letra,0.414015069255,,,par,0.292217101785,1
0,representar,3,3,6,numero,0.474183432874,,,representar,0.411746559781,1
0,representar,1,2,4,numero,0.602750681108,sumar,0.15142301016,,,1
0,sumar,1,5,A,letra,0.532520903856,,,representar,0.0457783559104,1
0,sumar,5,4,1,numero,0.49006413226,,,representar,0.17586197122,1
0,sumar,2,4,6,numero,0.535144717433,,,par,0.0999835751718,1
0,sumar,3,2,5,numero,0.635297826841,sumar,0.635577237117,,,1
0,representar,3,1,4,numero,1.12613600108,sumar,0.778588864719,,,1
0,representar,5,2,C,numero,0.349714454031,,,representar,0.152565949364,1
0,representar,3,5,2,numero,0.409441802418,sumar,1.56222448358,,,1
0,sumar,1,3,5,numero,0.605789456749,,,representar,0.223919786629,1
0,representar,5,3,A,numero,0.494505245471,sumar,0.255299072829,,,1
0,sumar,4,2,3,numero,0.482853458729,,,,,1
0,representar,3,1,A,letra,0.513514207443,sumar,1.42485883168,,,1
0,representar,3,3,6,numero,0.443526837509,,,representar,0.39969453658,1
0,representar,2,3,4,numero,0.435650487896,,,par,0.0725065935403,1
0,representar,3,3,D,letra,0.541797703132,,,,,1
0,representar,4,2,6,numero,0.587979693664,,,par,0.0822481956566,1
0,sumar,2,2,C,letra,0.84656561329,sumar,0.798290311126,,,1
0,sumar,3,1,C,letra,0.528544215835,sumar,0.759285389329,,,1
0,sumar,2,1,3,numero,0.679561325931,,,par,0.0806706602452,1
0,sumar,1,2,3,numero,0.497277448769,,,representar,0.236743586371,1
0,representar,5,2,3,numero,0.499259751523,sumar,1.75165560038,,,1
0,sumar,4,1,B,letra,0.673455833341,sumar,1.87306050549,,,1
0,representar,5,2,A,letra,0.583314296906,,,representar,0.249949498568,1
0,sumar,2,1,3,numero,0.460161189549,,,par,0.409552056226,1
0,sumar,1,1,D,letra,0.559477578267,,,representar,0.315348875825,1
0,representar,5,1,6,numero,0.652211211505,sumar,0.637831398519,,,1
0,sumar,1,2,B,letra,0.581939522759,sumar,0.282756042667,,,1
0,sumar,2,3,1,numero,0.401396296336,,,par,0.0987745593302,1
0,representar,5,1,A,letra,0.696410144097,,,representar,0.239488981199,1
0,representar,3,2,1,numero,0.539858822245,,,representar,0.168226518668,1
0,representar,3,4,2,numero,0.513414903544,sumar,1.86087595124,,,1
0,representar,4,1,B,letra,0.552698102896,,,,,1
0,sumar,1,3,D,letra,0.416743095499,,,representar,0.171128987451,1
0,representar,4,1,C,numero,0.653764581773,sumar,0.94449741079,,,1
0,sumar,4,1,C,letra,0.491670741467,,,representar,0.227061641985,1
0,sumar,5,5,B,letra,0.655257538892,,,,,1
0,representar,2,4,C,letra,0.709032692946,,,par,0.0297964647179,1
0,sumar,2,2,5,numero,0.372345177457,,,par,1.45559585188,1
0,sumar,2,1,B,letra,0.502483919729,,,par,0.293315863935,1
0,representar,2,4,1,numero,0.537749274517,sumar,0.529936736217,,,1
0,sumar,3,2,5,numero,0.429460794781,,,,,1
0,representar,2,5,D,letra,0.53256432584,,,par,0.0644440962933,1
0,representar,3,2,A,letra,0.608243358904,,,,,1
0,sumar,5,4,B,letra,1.00900267519,,,representar,0.34011104668,1
0,sumar,3,5,C,letra,0.434482250828,sumar,0.160925225704,,,1
0,representar,4,1,5,numero,0.639939813525,sumar,0.774432447855,,,1
0,sumar,4,1,C,letra,0.433169022552,,,par,0.124440660235,1
0,sumar,1,4,5,numero,0.712066182517,,,representar,0.139199187513,1
0,representar,5,3,C,letra,0.62440875452,,,,,1
0,sumar,3,3,C,numero,0.564713123022,,,,,1
0,representar,1,3,B,letra,0.690440958482,sumar,0.553616003366,,,1
0,sumar,2,1,B,letra,0.674129438819,sumar,0.17544587655,,,1
0,sumar,4,2,3,numero,0.441451649764,sumar,0.629684700631,,,1
0,representar,1,1,3,numero,0.676549735945,sumar,0.279213195667,,,1
0,sumar,1,1,A,numero,0.721483442117,,,representar,0.135062782327,1
0,representar,1,3,D,letra,0.486691196915,,,representar,0.178237336338,1
0,sumar,2,3,C,letra,0.572051041527,,,par,0.266828145599,1
0,sumar,1,3,D,letra,0.389948025928,,,representar,0.260157791316,1
0,sumar,4,2,C,letra,0.885966240428,sumar,0.696653684136,,,1
0,representar,5,1,6,numero,0.520486627007,,,representar,0.0547787656542,1
0,representar,4,2,C,letra,0.446770639974,,,,,1
0,representar,1,3,2,numero,0.516957750544,,,representar,0.439270361559,1
0,representar,4,2,A,letra,0.511052376241,sumar,0.108781223651,,,1
0,representar,1,5,D,letra,0.794349115575,sumar,0.388931576512,,,1
0,sumar,4,1,2,numero,0.509898109594,,,representar,0.0405311060604,1
0,representar,5,3,A,numero,0.529350352241,,,representar,0.10458327271,1
0,sumar,1,3,D,letra,0.539781418047,,,representar,0.0619675392518,1
0,representar,3,3,C,letra,0.467751332442,,,,,1
0,representar,4,1,A,letra,1.22100750066,sumar,0.485481425887,,,1
0,representar,1,3,4,letra,0.563702337444,sumar,0.928283307003,,,1
1,representar,5,5,2,numero,0.585365319508,,,representar,0.380267592031,1
1,representar,3,4,D,letra,0.489282160997,,,representar,0.622685095179,1
1,sumar,2,1,3,numero,0.555562058347,sumar,0.902904545539,,,1
1,representar,1,3,A,letra,0.698982229107,,,par,0.290147200227,1
1,representar,1,5,C,letra,0.570819370681,,,representar,1.25435360882,1
1,sumar,2,2,5,numero,0.547890357906,,,representar,0.356223203475,1
1,sumar,4,5,A,letra,0.558215700905,,,par,0.797443773365,1
1,representar,4,2,6,numero,0.676737393951,,,par,0.512993900222,1
1,sumar,2,4,6,numero,0.52797708835,representar,0.868659038329,,,1
1,representar,1,3,2,numero,0.643099415349,,,par,0.715065312223,1
1,representar,4,2,A,letra,0.521683182684,,,par,0.53066509089,1
1,sumar,1,2,3,numero,0.545357163763,representar,0.370971536031,,,1
1,sumar,4,2,6,numero,0.869349257206,representar,0.496504917159,,,1
1,sumar,2,1,3,numero,0.681484725908,representar,0.418957233313,,,1
1,representar,3,3,A,letra,0.67641607218,,,representar,0.313484378508,1
1,representar,1,3,4,numero,0.671018922469,,,par,0.142782435752,1
1,representar,4,5,3,numero,0.708502190886,sumar,0.557395593962,,,1
1,sumar,3,2,5,numero,0.544114920776,,,representar,0.33723614132,1
1,representar,2,4,C,letra,0.667237066431,,,representar,1.60912085813,1
